ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,area_total,area_living,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,district,area_kitchen
1070695480,2026-06-29T10:34:46Z,"Минск, Красная, 3","3-х комнатная квартира на ул. Красная, 3. 2-й этаж 5-ти этажного кирпичного дома, сталинка. Площадь 79 м². Отличный ремонт, готова к заселению. Дом ра",868.76,2493.0,True,https://re.kufar.by/vi/1070695480,,79.0,33.6,,,2.0,5.0,3,1953.0,22,27.569305,53.91128,"Красная ул, 3, Минск","ООО ""Группа компаний Эксклюзив""",,9.6
1075042918,2026-06-29T09:24:57Z,Сдам квартиру евро двушку,Сдам квартиру. Первое заселение. Долгосрочная аренда. Все вопросы по телефону.,574.99,1650.0,False,https://re.kufar.by/vi/1075042918,1.0,40.0,38.0,3,5,10.0,12.0,10,2025.0,28,27.542904,53.866078,"Игоря Лученка ул, 16, Минск",Анна,170,10.0
1075040514,2026-06-29T08:53:54Z,Сдается двухкомнатная квартира,"Сдается уютная двухкомнатная квартира на длительный срок от собственника.Отличное месторасположение, рядом метро Кунцевщина. Имеется для проживания не",590.0,1693.06,False,https://re.kufar.by/vi/1075040514,4.0,56.6,28.5,3,5,5.0,9.0,10,2007.0,30,27.460941,53.906278,"Тимошенко ул, 8, Минск",Александр,80,11.4
1075038903,2026-06-29T08:41:24Z,Сдам квартиру на короткий срок,"Сдам квартиру на 3-5 месяцев, сама квартира стоит на продаже! По всем вопросам по номеру телефона, или в сообщении!
Без мебели",550.0,1578.28,False,https://re.kufar.by/vi/1075038903,2.0,74.0,,1,1,6.0,,3,2012.0,30,27.438097,53.925661,"Колесникова ул, 37, Минск",Татьяна,105,
1075032388,2026-06-29T07:39:37Z,Сдача квартиры,"Квартира студия с современным ремонтом, в новом доме. Вся необходимая инфраструктура в шаговой доступности. Удобное транспортное сообщение. До разворо",355.45,1020.0,False,https://re.kufar.by/vi/1075032388,1.0,29.0,16.0,3,5,10.0,18.0,10,2013.0,26,27.635969,53.839835,"Голодеда ул, Минск",Игорь,305,
1054970918,2026-06-29T07:09:38Z,Сдам квартиру,Сдается студия в среднесрок. В квартире все есть для жизни. Заносите вещи и живите. Стоимость указана без учета коммунальных платежей. Только звонить,1100.0,3156.56,False,https://re.kufar.by/vi/1054970918,1.0,28.0,23.0,1,5,18.0,25.0,2,2024.0,28,27.526967,53.869141,"Брилевская ул, 35, Минск",Александр,170,
1072268132,2026-06-29T07:04:09Z,Квартира,"Сдается светлая, уютная двухкомнатная квартира с дизайнерским ремонтом (формат евродвушка) в современном жилом комплексе «Минск Мир» на долгий срок дл",592.42,1700.0,False,https://re.kufar.by/vi/1072268132,4.0,43.0,30.0,3,10,12.0,25.0,10,2022.0,28,27.534325,53.863179,"Лейтенанта Кижеватова ул, 3Д, Минск",Роман,170,12.0
1075024633,2026-06-29T06:33:43Z,Трехкомнатная квартира в центре Минска,"Трехкомнатная квартира в центре Минска полностью оборудована. К подъезде консьерж и парковочные места во дворе дома. 
Вся бытовая техника Bosch, в том",850.0,2439.16,False,https://re.kufar.by/vi/1075024633,6.0,90.0,80.0,3,10,18.0,19.0,2,2015.0,22,27.530848,53.910919,"Машерова пр, 43, Минск",Татьяна собственник,90,18.0
1075023023,2026-06-29T06:16:09Z,Сдаю однокомнатную квартиру на длительный срок,"Сдается однокомнатная квартира на длительный срок рядом с метро ""Каменная горка"" (5 мин ходьбы). Подробности по телефону.",450.0,1291.32,False,https://re.kufar.by/vi/1075023023,,38.3,18.0,3,5,11.0,19.0,1,1990.0,30,27.443227,53.911147,"Притыцкого ул, 124, Минск",Виталий,130,7.1
1075002695,2026-06-29T04:48:46Z,Сдается квартира,"Уютная 2-комнатная квартира 71 кв. м. сдаётся с 1 июля на длительный срок.
Помещения: большой зал с застекленным балконом, спальня, кухня с лоджией, в",616.81,1770.0,False,https://re.kufar.by/vi/1075002695,,71.0,,4,,9.0,10.0,2,,29,27.51396735816081,53.88140708139348,"Грушевская ул, 91, Минск",Петр Иванович,55,
1074993354,2026-06-29T04:17:42Z,"2-комн., 50 м2, этаж 3 из 25","На длительный срок сдается светлая 2-комнатная квартира, 50 м2, с продуманным рациональным дизайнерским ремонтом в новом, комфортабельном ЖК “Гранд Ха",680.0,1951.33,False,https://re.kufar.by/vi/1074993354,4.0,50.0,,1,10,3.0,25.0,2,2023.0,29,27.516098,53.886154,"Дзержинского пр, 19, Минск",Владимир,55,
1074990550,2026-06-28T20:11:34Z,Сдам квартиру,"Сдам квартиру на длительный срок студентам, семье,рабочим...возможна регистрация",900.0,2582.64,False,https://re.kufar.by/vi/1074990550,3.0,68.0,,4,1,4.0,9.0,1,2000.0,24,27.648366,53.934944,"Независимости пр, 145, Минск",Николай,45,
1061589276,2026-06-28T17:20:48Z,Недвижимость,"Сдам по договору найма просторную квартиру 52 м3:
ОДНОМУ человеку
Гражданину Беларуси
Без детей
Без животных
Без вредных привычек
Окна во двор, тамбур",400.0,1147.84,False,https://re.kufar.by/vi/1061589276,1.0,52.0,22.0,3,15,5.0,9.0,1,2009.0,30,27.415729,53.891259,"Пимена Панченко ул, 62, Минск",Екатерина,,12.0
1074975158,2026-06-28T16:47:25Z,Аренда стильная однушка у метро.,"Сдается уютная, светлая, теплая студия (1-комн. квартира, общ. площадь 48 м.кв). Возле метро. Солнечная сторона (запад). Окна во двор (отсутствие шума",580.0,1664.37,False,https://re.kufar.by/vi/1074975158,1.0,48.0,31.3,1,10,4.0,13.0,2,2013.0,29,27.514966,53.885687,"Щорса ул, 11, Минск",Юлия,55,
1074963286,2026-06-28T14:57:09Z,Квартира аренда,Сдается уютная солнечная квартира на 25 этаже .Желательна долгосрочная аренда.Квартира свободна с 1-2 июля,650.0,1865.24,False,https://re.kufar.by/vi/1074963286,,45.0,,3,5,25.0,25.0,2,,28,27.527057,53.86852,"Брилевская ул, 37, Минск",Ирина Богдан,170,
1074960652,2026-06-28T14:20:08Z,две аккуратные девушки студентки ищут квартиру,"две аккуратные девушки студентки ищут недорогую квартиру. одна из РФ (требуется регистрация), вторая из РБ. въезд планируется в 20-х числах июля на до",418.18,1200.0,False,https://re.kufar.by/vi/1074960652,2.0,65.0,50.0,1,1,,,,,30,27.453967695268148,53.906856526094266,"Лещинского ул, Минск",Елизавета,,15.0
1074941228,2026-06-28T11:39:14Z,Сдается двухкомнатная квартира на Ангарской,"Сдается уютная, теплая 2-х комнатная квартирав Заводском районе Минска. 3 остановки от метро Могилевская. Рядом зеленая зона и вся инфраструктура. Воз",0.0,0.0,False,https://re.kufar.by/vi/1074941228,2.0,48.7,31.9,3,5,3.0,5.0,4,,26,27.685646,53.874641,"Ангарская ул, 52, Минск",Александр,10,7.5
1074926168,2026-06-28T09:00:44Z,"Сдаётся в долгосрочную аренду светлая 3-х комнатная квартира, м. Кунцевщина.","Сдаётся в долгосрочную аренду светлая 3-х комнатная квартира, с евроремонтом, 1 минута от м. Кунцевщина, красивый вид на парк, все необходимое для ком",800.0,2295.68,False,https://re.kufar.by/vi/1074926168,4.0,100.0,50.0,3,5,2.0,9.0,,2006.0,30,27.460941,53.906278,"Тимошенко ул, 8, Минск",Инна,,10.6
1074925405,2026-06-28T08:53:01Z,Аренда квартиры в центре на Азгура 1А,"Собственник. 15 минут пешком от ст.метро Площадь Победы.
В квартире современный ремонт, есть всё необходимое для жизни (холодильник, посудомойка, элек",850.0,2439.16,False,https://re.kufar.by/vi/1074925405,2.0,86.0,,4,,6.0,,,,25,27.581226,53.901382,"Азгура ул, 1А, Минск",Антон,200,
1074919139,2026-06-28T07:36:05Z,Однокомнатная квартира для долгосрочной аренды,"Сдается однокомнатная квартира для проживания одного человека без животных и вредных привычек
Хорошее транспортное сообщение 
Рядом 10 минут ходьбы ме",380.0,1090.45,False,https://re.kufar.by/vi/1074919139,1.0,33.7,,3,1,4.0,10.0,2,1982.0,29,27.473985,53.863497,"Голубева ул, 13, Минск",Пользователь,320,7.0
1070309031,2026-06-27T18:33:16Z,Сдается с 01.09.2026 уютная однокомнатная квартира 45 метров недалеко от станции метро Спортивная,Сдается с 01.09.2026 однокомнатная уютная квартира от собственника (прописан один человек) недалеко от станции метро «Спортивная» по договору на длите,480.0,1377.41,False,https://re.kufar.by/vi/1070309031,3.0,45.0,18.0,3,10,7.0,17.0,10,2012.0,30,27.475665,53.895546,"Пономаренко ул, 58, Минск",Оксана,,9.5
1074867864,2026-06-27T17:57:09Z,Просторная и очень уютная 3к квартира на Игуменском тракте (Лошица) - Без комиссии,"Сдается большая, очень теплая и полностью укомплектованная 3-комнатная квартира (67 кв.м.) на длительный срок.
Квартира очень уютная, чистая, готовая",609.84,1750.0,False,https://re.kufar.by/vi/1074867864,5.0,67.0,,1,1,6.0,10.0,1,2004.0,27,27.572539,53.84255,"Игуменский тракт, Минск",Анна,145,9.0
1074865241,2026-06-27T17:13:49Z,Сдается 3-комнатная квартира в центре,"Сдается 3-комнатная квартира от собственника в самом центре Минска.

Адрес: пр. Победителей, 43-1. Дом находится прямо напротив стелы «Минск город-гер",871.2,2500.0,True,https://re.kufar.by/vi/1074865241,2.0,65.0,65.0,1,5,9.0,9.0,,,22,27.535448,53.915427,"Победителей пр, 43/1, Минск",ИП Романенко Александр Степанович,,
1074855202,2026-06-27T16:01:14Z,Аренда квартиры-студии с 27.07,"Сдается с 27.07. С животными не сдаем. 
Длительная аренда. Квартира-студия. Дизайнерский ремонт, встроенная техника, полностью мебелированная квартира",550.0,1578.28,False,https://re.kufar.by/vi/1074855202,2.0,60.0,23.0,3,10,9.0,9.0,2,,30,27.476949,53.901371,"Одоевского ул, 115А, Минск",Анна Понамарева,,13.0
1048383219,2026-06-27T14:54:08Z,"Квартира, 2 комн., 50 м², этаж 7 из 16","Квартира сдается на длительный срок, без домашних животных. 
Оборудована мебелью и бытовой техникой. Ремонт новый. 
Отличное расположение дома- в шаго",970.0,2783.51,False,https://re.kufar.by/vi/1048383219,2.0,50.0,13.0,1,5,7.0,16.0,,2012.0,22,27.539912,53.911556,"Победителей пр, 27, Минск",Анна,90,
1074846796,2026-06-27T14:12:08Z,Сдается 1 комнатная квартира,"Сдается 1 комнатная квартира на ул. Чюрлёниса, 24, возле метро ""Малиновка"" на длительный срок. Никто не прописан. Договор аренды . Предоплата за 1 мес",450.0,1291.32,False,https://re.kufar.by/vi/1074846796,,41.0,,3,,10.0,,,,29,27.484872,53.854268,"Чюрлёниса ул, 24, Минск",Светлана,,
1028892555,2026-06-27T13:05:48Z,Квартира двухкомнатная,"————————

Актуально с 23 августа. 
Сдается на месяц, два, три. 
Более длительный срок оговаривается индивидуально.
——————-
Шикарная новая квартира 58",1100.0,3156.56,False,https://re.kufar.by/vi/1028892555,,62.0,,1,10,14.0,17.0,,2023.0,29,27.48754,53.867166,"Дзержинского пр, 90, Минск",Inna,,
1062948899,2026-06-27T12:51:43Z,"уже скоро -  2к.кв, ''На Грушевке'', длгср аренда, первое заселение","Граждане Китая могут оплачивать юанями через вичат или алипей.

Открыт предзаказ на аренду 2ух комнатной квартиры.  

При 100 процентной предоплате, в",800.0,2295.68,False,https://re.kufar.by/vi/1062948899,2.0,44.0,40.0,3,10,5.0,19.0,10,2025.0,29,27.51131,53.886323,"Дзержинского пр, 32, Минск",Алексей Александрович Полещук,,11.0
1074836028,2026-06-27T12:35:12Z,однокомнатная квартира возле метро,"Продается однокомнатная квартира в ЖК ""Минск-Мир"" Дом «Вена».
Площадь по СНБ 33.5 м2. Дом 2023 года постройки. Видеонаблюдение 24/7. 

Развитая уже ин",600.0,1721.76,False,https://re.kufar.by/vi/1074836028,2.0,33.5,29.5,4,5,9.0,19.0,10,2022.0,28,27.544664,53.868578,"Николы Теслы ул, 18, Минск",Жанна,170,5.0
1074835815,2026-06-27T12:33:23Z,Трёхкомнатная квартира в ЖК Vogue,"С 1 сентября 2026 года !!!
Квартира в новом элитном ЖК Vogue.
Просторная ,есть все необходимое,3 комнаты-94 метра.2 изолированные комнаты и гостиная с",900.0,2582.64,False,https://re.kufar.by/vi/1074835815,6.0,94.0,70.0,3,1,5.0,16.0,2,2018.0,24,27.62556137452631,53.922678061221895,"Макаёнка ул, 12Б, Минск",Ася,,20.0
1074826714,2026-06-27T11:22:24Z,Сдам в аренду квартиру,Из из мебели только кухня и шкаф-купе,0.0,0.0,False,https://re.kufar.by/vi/1074826714,,33.0,18.0,,,4.0,5.0,1,,30,27.483857,53.900278,"Бельского ул, 31, Минск",Иван,290,7.0
1074824775,2026-06-27T11:03:14Z,Квартира,"Сдам в аренду на длительный срок квартиру евро решку. Хорошее транспортное сообщение , рядом метро, торговый центр",680.0,1951.33,False,https://re.kufar.by/vi/1074824775,5.0,56.0,25.0,3,5,15.0,25.0,2,2022.0,28,27.5371,53.868754,"Игоря Лученка ул, 8, Минск",Оксана,170,20.0
1074821185,2026-06-27T10:40:56Z,Недвижимость,"Шикарная квартира возле парка Горького , сдается 1-2 месяца",2500.0,7174.0,False,https://re.kufar.by/vi/1074821185,5.0,176.0,100.0,4,10,3.0,4.0,3,1958.0,25,27.579851,53.90561,"Захарова ул, 27, Минск",Елена,,15.0
1074811166,2026-06-27T08:12:39Z,Сдам однокомнатную квартиру на длительный срок,"Сдам на длительный срок однокомнатную ухоженную кваптиру, тихий центр, есть все для проживания. Без животных.Договор. Без регистрации. В квартире никт",400.0,1147.84,False,https://re.kufar.by/vi/1074811166,2.0,34.0,187.0,1,1,3.0,5.0,3,1969.0,22,27.547413,53.925852,"Осипенко ул, 4, Минск",Игорь,,7.0
1062882780,2026-06-27T07:25:07Z,Сдаю квартиру на время сессии. Отпуска.,"Сдаю квартиру студентам. Стоимость 1550 руб.
Квартира свободна с 10 сентября.
Командировочным, гостям столицы. Курить в квартире нельзя.
Компаниям не",540.14,1550.0,True,https://re.kufar.by/vi/1062882780,2.0,29.0,,3,5,4.0,22.0,2,2018.0,28,27.551788,53.868727,"Братская ул, 12, Минск",АА0871288,170,
216017094,2026-06-27T07:22:11Z,СДАЮ квартиру на время сессии с 13 июля,"Квартира свободна с 10 сентября.
Компаниям не сдаю.
Сдаю квартиру заочникам,  командировочным,на время сессии, повышение квалификации, гостям столицы.",540.14,1550.0,False,https://re.kufar.by/vi/216017094,2.0,30.0,,3,5,4.0,22.0,2,2021.0,28,27.551806,53.868722,"Братская ул, 12, Минск",Светлана,170,
1074781147,2026-06-27T04:24:41Z,Аренда квартиры пр-т Победителей,"Сдаётся уютная и светлая квартира в долгосрочную аренду. Пространство с удобной планировкой, подходящее для комфортного проживания. В квартире есть вс",750.0,2152.2,False,https://re.kufar.by/vi/1074781147,1.0,60.0,,1,10,2.0,,,,22,27.477804664259935,53.93572896008037,"Победителей пр, 115, Минск",Елизавета,,
1074778567,2026-06-27T04:01:34Z,Аренда 1 комн. квартиры,"Аренда 1 комн. квартиры
 
Сдается современная, просторная 1-к квартира на длительный срок в самом чистом и престижном районе Минска. Квартира располож",600.0,1721.76,False,https://re.kufar.by/vi/1074778567,,43.0,18.5,3,5,11.0,11.0,,,22,27.467944068786068,53.94017212557605,"Победителей пр, 127, Минск",Елена,,10.0
1074773868,2026-06-26T19:35:03Z,Сдам 3-комнатную квартиру с гардеробной и двойным балконом,"Сдается просторная 3-комнатная квартира рядом с парком Павлова (Минск)
   /месяц
Московский район, Минск
   65 м² | 9 этаж
  Долгосрочная аренда (от 1",750.0,2152.2,False,https://re.kufar.by/vi/1074773868,4.0,65.0,,1,10,9.0,9.0,1,,29,27.469098,53.857359,"Белецкого ул, 2, Минск",Марина,320,
1074754638,2026-06-26T15:56:25Z,Сдам квартиру на длительный срок,"Сдам квартиру 
 Минске 
 Октябрьский район",313.63,900.0,False,https://re.kufar.by/vi/1074754638,1.0,30.0,18.0,2,22,3.0,,1,,28,27.558633,53.883612,"Артиллеристов ул, Минск",Наталья,,6.0
1074754105,2026-06-26T15:47:10Z,"Аренда 3 кв. по ул.В.Хоружей,д.21","Сдается просторная 3-комнатная квартира 68 кв.м. по ул. В.Хоружей, 21, в самом центре города - рядом Комаровский рынок.

Квартира готова к заселению.",800.0,2295.68,True,https://re.kufar.by/vi/1074754105,,68.77,46.8,3,,3.0,9.0,3,1973.0,23,27.568775,53.920727,"Веры Хоружей ул, 21, Минск",Агентство недвижимости Юриэлт в Минске,120,6.83
1074742851,2026-06-26T13:31:10Z,"Сдам квартиру, Минск","Сдается светлая, уютная квартира у м. «Кунцевщина» на длительный срок. 

Преимущества расположения:
Метро: всего 1 минута ходьбы до станции «Кунцевщин",571.46,1639.85,False,https://re.kufar.by/vi/1074742851,,42.0,,,5,4.0,16.0,2,2014.0,30,27.457941,53.905307,"Притыцкого ул, 77, Минск",Vita,80,
1074734983,2026-06-26T12:31:07Z,"Уютная 1-комнатная квартира по ул. Орловская, 31/2","Сдается светлая и уютная однокомнатная квартира по адресу ул. Орловская, 31/2 — в одном из самых комфортных и зеленых районов Минска. Отличный вариант",400.0,1147.84,False,https://re.kufar.by/vi/1074734983,1.0,33.0,,3,1,4.0,5.0,3,,22,27.55295889740261,53.93120258859664,"Орловская ул, 31/2, Минск",Алеся,,
1073823335,2026-06-26T12:23:58Z,Стильная квартира с машиноместом в ЖК 'Лазурит',"Красивая и стильная двухкомнатная квартира, с дизайнерским ремонтом и превосходным видом на проспект и водохранилище для качественной и комфортной жиз",1200.0,3443.52,True,https://re.kufar.by/vi/1073823335,2.0,61.0,43.6,3,10,16.0,30.0,,,22,27.477219,53.936757,"Победителей пр, 115, Минск",ООО ''АН Клевер'',,
1074712556,2026-06-26T08:43:26Z,Сдается трехкомнатная квартира,"Сдается уютная трехкомнатная квартира . Полностью меблирована, есть все необходимое для комфортного проживания. Просторная и светлая квартира подойдет",650.0,1865.24,False,https://re.kufar.by/vi/1074712556,,64.7,46.9,1,1,4.0,,,,24,27.594808,53.926377,"Якуба Коласа ул, 30, Минск",Роман,,
1074704866,2026-06-26T07:47:49Z,"3-к квартира  Прушинских ул., 18","Сдается просторная 3-комнатная квартира в Минске, расположенная в Ленинском районе по улице Прушинских. Отличный вариант для тех, кто ищет комфортное",500.0,1434.8,True,https://re.kufar.by/vi/1074704866,,78.0,,3,,7.0,9.0,,2002.0,27,27.5827,53.8367,"Прушинских ул, 18, Минск",ООО ТВОЯ СТОЛИЦА,145,12.0
1074668771,2026-06-26T05:03:05Z,"Сдается уютная 1-комнатная квартира по адресу: ул. Карла Либкнехта, 86к2","Предлагается в долгосрочную аренду полностью меблированная квартира с бытовой техникой. Квартира чистая, ухоженная и полностью готова к комфортному пр",459.0,1317.15,False,https://re.kufar.by/vi/1074668771,2.0,37.0,21.0,2,10,3.0,5.0,3,1955.0,29,27.521802,53.895355,"Карла Либкнехта ул, 86к2, Минск",Александр,,7.0
1074652378,2026-06-25T20:48:50Z,аренда двухкомнатная квартира,"Сдается уютная двухкомнатная квартира с красивым видом на парк Павлова.
Полностью оборудованная кухня. Душевая кабина. Обустроенная спальня. Много мес",550.0,1578.28,False,https://re.kufar.by/vi/1074652378,4.0,47.2,28.7,3,1,8.0,9.0,1,,29,27.468029,53.859759,"Любимова пр, 16, Минск",Анна,320,7.2
1074652247,2026-06-25T20:45:20Z,Семье на длительный срок сдам 4-комнатную квартиру в Центральном районе,"Семье сдам 4-комнатную квартиру в центре на длительный срок с августа. Предоплата за месяц + залог + коммунальные. Прописан собственник. В сообщениях,",900.0,2582.64,False,https://re.kufar.by/vi/1074652247,4.0,103.0,65.0,4,1,1.0,12.0,1,1998.0,22,27.547377,53.930587,"Червякова ул, 59, Минск",Юрий,,11.0
1074647631,2026-06-25T19:20:34Z,Квартира долгосрочно аренда Минск Мир,"Сдается в долгосрочную аренду дизайнерская квартира в Минск Мире | Первое заселение

10-12 минут спокойным шагом до метро, рядом остановки и хорошая и",580.0,1664.37,False,https://re.kufar.by/vi/1074647631,1.0,31.0,,1,10,8.0,,2,2024.0,28,27.555345,53.860768,"Игоря Лученка ул, 32, Минск",Мария,170,
1074644097,2026-06-25T18:40:44Z,"Снять 2-комнатную квартиру, г. Минск, просп. Мира, 1",Сдаётся квартира с двумя раздельными комнатами в ЖК Минска `Minsk World` Квартал `Эмиратс` дом `Волна`. Квартира полностью готова для проживания Разви,700.0,2008.72,False,https://re.kufar.by/vi/1074644097,,52.1,23.2,2,5,11.0,19.0,5,2020.0,28,27.549991,53.869784,"Мира пр, 1, Минск",Вероника,170,16.0
1074640914,2026-06-25T17:53:25Z,Сдам квартиру,Сдам однокомнатную квартиру,0.0,0.0,False,https://re.kufar.by/vi/1074640914,,52.5,,2,1,1.0,9.0,1,,30,27.481969391889415,53.89860647840156,"Бельского ул, 37, Минск",Александр,290,
1074638783,2026-06-25T17:43:19Z,Уютная 1-комнатная квартира в Серебрянке,"Сдается стильная и уютная однокомнатная квартира от собственника с только что завершившимся ремонтом в микрорайоне Серебрянка.
Квартира полностью гото",530.0,1520.89,False,https://re.kufar.by/vi/1074638783,2.0,31.0,17.0,1,5,7.0,12.0,1,1981.0,27,27.59444,53.871743,"Рокоссовского пр, 12к1, Минск",Анастасия,230,7.0
1063335907,2026-06-25T17:39:32Z,Сдаю квартиру,"Сдаю 1 комнатную благоустроенную квартиру.на длительный срок в самом центре города. . Есть все для комфортного проживания : мебель, ЖКИ телевизор,  бо",453.02,1300.0,False,https://re.kufar.by/vi/1063335907,2.0,40.0,18.0,1,,,8.0,3,1982.0,25,27.58057763492008,53.897884337018006,"Пулихова ул, 23, Минск",Андрей,200,10.0
1074639000,2026-06-25T17:25:24Z,Сдаю 1-комнатную квартиру на Романовской Слободе.,"Хорошая квартира,чистая,шикарная лоджия",0.0,0.0,False,https://re.kufar.by/vi/1074639000,,32.0,,3,5,8.0,9.0,3,,29,27.544736,53.903483,"Романовская Слобода ул, Минск",Светлана,,
1074633645,2026-06-25T16:51:08Z,"Коллекторная 8, Аренда 2-комнатной квартиры","Работаем по факту!

На длительный срок сдается 2-комнатная квартира по улице Коллекторная 8.
Квартира укомплектована всей необходимой мебелью и техник",1000.0,2869.6,True,https://re.kufar.by/vi/1074633645,,55.5,44.0,1,,8.0,10.0,4,2021.0,29,27.541434,53.900867,"Коллекторная ул, Минск",ООО Центр недвижимости ГАЛАКТИКА,,
1074632169,2026-06-25T16:35:42Z,Сдаться просторная однокомнатная квартира,"Просторная однокомнатная квартира недалеко от метро. Сдается только гражданам РБ. Семье, паре, одному человеку. Договор. Оплата 400 долларов в эквивал",400.0,1147.84,False,https://re.kufar.by/vi/1074632169,2.0,49.0,18.0,1,1,8.0,11.0,10,2011.0,30,27.448859,53.918371,"Иосифа Жиновича ул, 1, Минск",Александр,65,13.0
1074599677,2026-06-25T11:45:42Z,Сдам квартиру,"Сдается уютная квартира, после ремонта, никто не жил еще, желательно без детей и животных. Максимально удобное месторасположение",420.0,1205.23,False,https://re.kufar.by/vi/1074599677,2.0,34.0,29.0,1,5,2.0,5.0,1,1981.0,22,27.553962,53.931583,"Орловская ул, 29, Минск",Павел,,9.0
1069067081,2026-06-25T11:13:28Z,Сдам 2-комнатную  Минск Мир,Сдам по договору 2-комнатную квартиру евро двушку) в жк Минск Мир. На длительный срок.,600.0,1721.76,True,https://re.kufar.by/vi/1069067081,4.0,38.0,26.0,3,1,21.0,25.0,2,2021.0,28,27.528737,53.869078,"Михаила Савицкого ул, 4, Минск",ИП Максименко Екатерина Семёновна,170,12.0
1074587202,2026-06-25T09:33:32Z,"Снять 2-комнатную квартиру, просп. газеты Правда, 9/А","Современная, светлая квартира с хорошим ремонтом и мебелью. Подключен интернет. В прихожей установлен просторный шкаф-купе. Есть полностью оборудованн",700.0,2008.72,False,https://re.kufar.by/vi/1074587202,3.0,61.8,28.7,1,5,8.0,25.0,4,2014.0,29,27.486534,53.869746,"Газеты Правда пр, 9А, Минск",Светлана,320,9.9
1074579920,2026-06-25T08:11:19Z,"3-комнатная квартира ул.Жуковского, д.4","Сдается светлая и уютная 3-комнатная квартира
Минск, ул. Жуковского, д. 4
Общая площадь СНБ - 102,5 кв.м, жилая - 46,3 кв.м, кухня - 11,3 кв.м.
11-15",731.81,2100.0,True,https://re.kufar.by/vi/1074579920,,102.5,46.3,3,,11.0,15.0,3,2002.0,28,27.549892,53.883914,"Жуковского ул, 4, Минск",ООО МИР НЕДВИЖИМОСТИ ПРО,,11.3
1069198438,2026-06-25T08:01:31Z,Аренда квартира,"Сдается с 18 июля  однушка в районе Лебяжий , без животных . Техника есть , кофе машина , стиральная машина , пылесос , удобная локация , Квартира как",550.0,1578.28,False,https://re.kufar.by/vi/1069198438,,43.0,,1,,,,,,22,27.463169,53.935644,"Княгининская ул, Минск",Людмила,210,
1074569688,2026-06-25T07:09:22Z,Сдается Просторная однокомнатная квартира у парка им.Грековой и реки Свислочь.,"Сдается Просторная 1-я квартира у парка им.Грековой и реки Свислочь, месторасположение в самой развитой и обжитой части микрорайона Серебрянка.

Отлич",500.0,1434.8,False,https://re.kufar.by/vi/1074569688,3.0,38.0,17.0,1,10,1.0,16.0,1,1983.0,27,27.618703,53.854438,"Малинина ул, 14, Минск",Светлана,230,7.0
1074568907,2026-06-25T06:56:31Z,Сдача в аренду квартиры,"Дом после кап ремонта,находится в 5 мин ходьбы от ст.М. Я.Колоса и ст.М. Пл.Победы",0.0,0.0,False,https://re.kufar.by/vi/1074568907,2.0,41.0,17.0,1,1,2.0,5.0,1,1967.0,23,27.588412,53.910856,"Горный переулок, 7, Минск",Галина,,6.0
1074561742,2026-06-25T05:12:12Z,Сдача квартиры,"Сдаётся уютная 2-Х комнатная квартира  с августа 2026 семье с детьми на длительный срок. Развитая инфраструктура ( метро, детский сад, школа, торговые",600.0,1721.76,False,https://re.kufar.by/vi/1074561742,4.0,46.0,23.0,3,5,3.0,25.0,10,2018.0,28,27.552327,53.869221,"Братская ул, 10, Минск",Татьяна,170,9.1
1074520018,2026-06-24T18:21:53Z,Сдается 2-комнатная квартира в Первомайском районе по Логойскому тракту.,"Сдается 2-комнатная квартира в Первомайском районе по Логойскому тракту, д.6. Гражданам РБ, без животных, не студентам.
Стоимость  по курсу, предоплат",450.0,1291.32,False,https://re.kufar.by/vi/1074520018,,47.0,,,,,,,,24,27.607843,53.940038,"Логойский тракт, 6, Минск",Ольга,,
1074518944,2026-06-24T18:05:59Z,Сдаётся просторная и светлая 1-комнатная квартира,Сдаётся просторная и светлая 1-комнатная квартира 42кв метра. Городецкая 38.полуторка.7 этаж 9этажного дома. Рядом парк с детской площадкой. Гипермарк,0.0,0.0,False,https://re.kufar.by/vi/1074518944,,42.0,18.0,1,5,7.0,9.0,3,,24,27.675315,53.945677,"Городецкая ул, 38, Минск",Сергей Петрович,280,
1074517976,2026-06-24T17:52:32Z,Квартира 2 комнатная,"Сдаётся на длительный срок 2-х комнатная квартира.Желательно паре или семье.Частично с мебелью,но можно убрать (завести свою).Красивый вид из окна  на",450.0,1291.32,False,https://re.kufar.by/vi/1074517976,,52.0,,1,1,5.0,9.0,1,,24,27.6357,53.954256,"Тикоцкого ул, 40, Минск",Сергей,100,
1074517637,2026-06-24T17:47:03Z,Сдаю квартиру на длительный срок,"Сдаю квартиру (Лебяжий район). Возможно проживание только без домашних животных. Полноценная двухкомнатная квартира, общая площадь 55м.кв., имеется вс",850.0,2439.16,False,https://re.kufar.by/vi/1074517637,2.0,55.0,,1,10,3.0,25.0,,2018.0,22,27.463800022498706,53.94035366875404,"Мястровская ул, 28, Минск",Светлана,,
